,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Inflation Rate: 1.00 for Hitters / 1.00 for Pitchers,,,,,,,,,,,,Set your view options below:,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bidding Team,,,,,,,,,,,,,,,Sort by Original Projected Auction Value,,,,,,,,,,,
,Player Auctioned,,,,,,,,,,,,,,,Show All Positions,,,,,,,,,,,
,Winning Bid $,,,,,,,,,,,,,,,Show Drafted Players,,,,,,,,,,,
,,(0 total players drafted),,,,,,,,,,,,,,Show Stats,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Name,,,,,,Proj $ Value,Inflated Proj $,Site $ Value,Inflated Site $,,,,W,Sv + Hld,K,ERA,WHIP,,,,,,,
Drafted By,Cost,,(Clicking on an undrafted player moves them to the box above),Note,Age,Tm,Main Pos,Other Elig Pos,,,,,Exp Rank,Total WERTH,Pos Adj WERTH,OBP,HR,2B + 3B,R + RBI - HR,SB,,,,,,,
,,,Jeff McNeil,,33,ATH,2B,OF,$1,$1,,,286,-3.3,0.3,.347,12,29,100,4,,,,,,,
,,,Shota Imanaga,,32,CHC,SP,,$1,$1,$4,$4,151,-1.7,0.3,10,0,137,4.07,1.15,,,,,,,
,,,Trevor Megill,,32,MIL,RP,,$1,$1,$3,$3,177,-3.0,0.2,4,23,75,3.40,1.13,,,,,,,
,,,Spencer Schwellenbach,Inj,25,ATL,SP,,$1,$1,$2,$2,305,-1.7,0.2,7,0,103,3.37,1.10,,,,,,,
,,,Willson Contreras,,33,BOS,1B,,$1,$1,$4,$4,163,-3.7,0.2,.322,21,25,106,4,,,,,,,
,,,Yainer Diaz,,27,HOU,C,,$1,$1,$1,$1,158,-4.4,0.2,.309,20,25,109,1,,,,,,,
,,,Luis Robert Jr.,,28,NYM,OF,,$1,$1,$6,$6,133,-3.1,0.2,.316,19,20,103,28,,,,,,,
,,,Edwin Uceta,Inj,28,TB,RP,,$0,$0,$1,$1,290,-3.1,0.1,4,28,89,3.77,1.17,,,,,,,
,,,Jackson Holliday,Inj,22,BAL,2B,,$0,$0,$1,$1,192,-3.0,0.1,.336,15,24,111,14,,,,,,,
,,,Michael King,,30,SD,SP,,$0,$0,$4,$4,122,-1.9,0.1,9,0,147,3.79,1.22,,,,,,,
,,,Jeff Hoffman,,33,TOR,RP,,$0,$0,$3,$3,154,-3.1,0.1,4,28,75,3.51,1.16,,,,,,,
,,,A.J. Minter,Inj,32,NYM,RP,,$0,$0,,,519,-3.2,0.0,5,20,64,3.33,1.12,,,,,,,
,,,Alex Vesia,,29,LAD,RP,,$0,$0,$1,$1,497,-3.2,0.0,4,24,81,3.53,1.15,,,,,,,
,,,Luis García Jr.,,25,WSN,2B,,$0,$0,$3,$3,214,-3.1,0.0,.320,16,26,109,14,,,,,,,
,,,Drake Baldwin,,24,ATL,C,,$0,$0,$2,$2,120,-4.6,0.0,.336,18,23,104,1,,,,,,,
,,,Jack Flaherty,,30,DET,SP,,$0,$0,$4,$4,179,-1.9,0.0,10,0,172,4.01,1.23,,,,,,,
,,,TJ Friedl,,30,CIN,OF,,$0,$0,$1,$1,228,-3.3,0.0,.338,15,24,105,12,,,,,,,
,,,Spencer Horwitz,,28,PIT,1B,,$0,$0,,,326,-3.9,0.0,.355,12,27,98,2,,,,,,,
,,,Luke Keaschall,,23,MIN,2B,,$0,$0,$4,$4,119,-3.1,0.0,.338,10,26,93,23,,,,,,,
,,,Matt Strahm,,34,KC,RP,,$0,$0,$1,$1,474,-3.2,0.0,4,20,71,3.42,1.11,,,,,,,
,,,Sal Frelick,,25,MIL,OF,,$0,$0,$1,$1,219,-3.3,-0.1,.343,9,24,108,16,,,,,,,
,,,Carter Jensen,,22,KC,C,,$0,$0,,,263,-4.7,-0.1,.337,14,24,97,5,,,,,,,
,,,Anthony Volpe,Inj,24,NYY,SS,,$0,$0,,,307,-3.7,-0.1,.291,16,27,104,19,,,,,,,
,,,Matt McLain,,26,CIN,2B,,$0,$0,$1,$1,213,-3.3,-0.1,.313,17,24,108,17,,,,,,,
,,,Kyle Stowers,,28,MIA,OF,,$0,$0,$5,$5,105,-3.4,-0.1,.325,22,26,104,4,,,,,,,
,,,Brendan Donovan,,29,SEA,2B,OF,$0,$0,$1,$1,242,-3.8,-0.1,.335,12,29,101,5,,,,,,,
,,,Jonathan Aranda,,27,TB,1B,,-$1,-$1,$4,$4,164,-4.1,-0.2,.337,18,24,105,1,,,,,,,
,,,Chandler Simpson,,25,TB,OF,,-$1,-$1,$2,$2,184,-3.5,-0.2,.336,2,19,97,45,,,,,,,
,,,Gerrit Cole,Inj,35,NYY,SP,,-$1,-$1,$3,$3,225,-2.2,-0.2,7,0,118,3.73,1.15,,,,,,,
,,,Adrian Morejon,,27,SD,RP,,-$1,-$1,$1,$1,450,-3.5,-0.3,4,18,69,3.33,1.17,,,,,,,
,,,Ryan Helsley,,31,BAL,RP,,-$1,-$1,$3,$3,156,-3.5,-0.3,3,27,72,3.48,1.18,,,,,,,
,,,Braxton Ashcraft,,26,PIT,RP,SP,-$1,-$1,,,316,-3.5,-0.3,8,0,116,3.86,1.24,,,,,,,
,,,Carlos Correa,,31,HOU,SS,3B,-$1,-$1,$1,$1,262,-4.3,-0.3,.338,17,24,105,0,,,,,,,
,,,Joey Cantillo,,26,CLE,RP,SP,-$1,-$1,$1,$1,281,-3.5,-0.3,8,0,129,3.74,1.27,,,,,,,
,,,Jake Cronenworth,,32,SD,2B,"1B,SS",-$1,-$1,,,344,-4.0,-0.3,.327,13,28,105,4,,,,,,,
,,,Pete Fairbanks,,32,MIA,RP,,-$1,-$1,$3,$3,159,-3.5,-0.3,3,27,65,3.45,1.16,,,,,,,
,,,Dylan Crews,,24,WSN,OF,,-$1,-$1,$4,$4,173,-3.7,-0.4,.302,16,24,99,23,,,,,,,
,,,Christian Walker,,34,HOU,1B,,-$1,-$1,$3,$3,178,-4.4,-0.4,.300,25,23,113,3,,,,,,,
,,,Hunter Harvey,,31,CHC,RP,,-$1,-$1,,,467,-3.6,-0.4,3,25,56,3.26,1.11,,,,,,,
,,,Jordan Westburg,Inj,27,BAL,3B,2B,-$2,-$2,$1,$1,196,-5.1,-0.4,.319,19,22,102,4,,,,,,,
,,,Cody Ponce,,31,TOR,SP,,-$2,-$2,$2,$2,327,-2.4,-0.4,8,0,147,3.92,1.21,,,,,,,
,,,Wilyer Abreu,,26,BOS,OF,,-$2,-$2,$3,$3,208,-3.7,-0.5,.328,20,24,102,7,,,,,,,
,,,Jo Adell,,26,LAA,OF,,-$2,-$2,$8,$8,116,-3.7,-0.5,.292,29,22,111,8,,,,,,,
,,,Matt Brash,,27,SEA,RP,,-$2,-$2,$1,$1,423,-3.7,-0.5,3,21,71,3.13,1.20,,,,,,,
,,,Ryan Walker,,30,SF,RP,,-$2,-$2,$3,$3,203,-3.7,-0.5,3,25,69,3.45,1.20,,,,,,,
,,,Kris Bubic,,28,KC,SP,,-$2,-$2,$3,$3,204,-2.5,-0.5,9,0,120,3.63,1.24,,,,,,,
,,,Andrew Kittredge,,35,BAL,RP,,-$2,-$2,,,444,-3.8,-0.6,4,24,63,3.62,1.16,,,,,,,
,,,Ryan O'Hearn,,32,PIT,1B,OF,-$2,-$2,$1,$1,301,-5.1,-0.6,.342,14,23,97,3,,,,,,,
,,,Mickey Moniak,,27,COL,OF,,-$2,-$2,$4,$4,257,-3.9,-0.6,.304,20,27,99,9,,,,,,,
,,,Daniel Palencia,,26,CHC,RP,,-$2,-$2,$3,$3,168,-3.8,-0.6,3,28,73,3.63,1.21,,,,,,,
,,,Joey Ortiz,,27,MIL,SS,,-$2,-$2,,,393,-4.2,-0.7,.314,10,28,99,14,,,,,,,
,,,Andrew Vaughn,,27,MIL,1B,,-$2,-$2,$1,$1,221,-4.6,-0.7,.310,19,26,107,0,,,,,,,
,,,Edward Cabrera,,27,CHC,SP,,-$2,-$2,$3,$3,166,-2.6,-0.7,9,0,145,3.89,1.23,,,,,,,
,,,Gabe Speier,,30,SEA,RP,,-$2,-$2,,,470,-3.9,-0.7,3,16,62,3.15,1.11,,,,,,,
,,,Zac Gallen,,30,ARI,SP,,-$2,-$2,$3,$3,194,-2.6,-0.7,11,0,171,4.08,1.27,,,,,,,
,,,Kyle Manzardo,,25,CLE,1B,,-$2,-$2,$1,$1,210,-4.7,-0.7,.322,23,23,99,2,,,,,,,
,,,Nolan Arenado,,34,ARI,3B,,-$3,-$3,$1,$1,342,-4.9,-0.7,.315,16,26,102,3,,,,,,,
,,,Isaac Paredes,Inj,27,HOU,3B,,-$3,-$3,$1,$1,183,-4.9,-0.8,.339,22,19,104,1,,,,,,,
,,,Noelvi Marte,,24,CIN,OF,3B,-$3,-$3,$3,$3,169,-4.5,-0.8,.311,16,24,97,14,,,,,,,
,,,Merrill Kelly,Inj,37,ARI,SP,,-$3,-$3,$3,$3,193,-2.7,-0.8,10,0,148,4.01,1.25,,,,,,,
,,,Josh Lowe,,28,LAA,OF,,-$3,-$3,$1,$1,253,-4.1,-0.8,.310,14,25,91,21,,,,,,,
,,,Ryan Pepiot,,28,TB,SP,,-$3,-$3,$4,$4,131,-2.7,-0.8,9,0,162,4.14,1.22,,,,,,,
,,,Tyler Rogers,,35,TOR,RP,,-$3,-$3,,,482,-4.0,-0.8,4,26,48,3.60,1.19,,,,,,,
,,,Dylan Lee,,31,ATL,RP,,-$3,-$3,,,513,-4.0,-0.8,3,18,73,3.57,1.15,,,,,,,
,,,Spencer Steer,,28,CIN,1B,OF,-$3,-$3,,,241,-5.3,-0.9,.322,16,21,101,8,,,,,,,
,,,Connor Norby,,25,MIA,3B,,-$3,-$3,,,376,-5.0,-0.9,.298,15,26,100,9,,,,,,,
,,,Luke Weaver,,32,NYM,RP,,-$3,-$3,,,432,-4.1,-0.9,5,24,76,3.90,1.22,,,,,,,
,,,Phil Maton,,32,CHC,RP,,-$3,-$3,,,472,-4.1,-0.9,3,25,68,3.64,1.20,,,,,,,
,,,Royce Lewis,,26,MIN,3B,,-$3,-$3,$1,$1,188,-5.1,-0.9,.309,19,24,90,10,,,,,,,
,,,Will Vest,,30,DET,RP,,-$3,-$3,$1,$1,346,-4.1,-0.9,4,17,67,3.32,1.20,,,,,,,
,,,Emilio Pagán,,34,CIN,RP,,-$3,-$3,$3,$3,175,-4.1,-0.9,3,29,69,3.91,1.17,,,,,,,
,,,Jonathan India,,31,KC,2B,"3B,OF",-$3,-$3,,,366,-4.6,-0.9,.325,12,27,100,5,,,,,,,
,,,Daulton Varsho,,29,TOR,OF,,-$3,-$3,$4,$4,209,-4.2,-0.9,.290,23,24,111,8,,,,,,,
,,,JoJo Romero,,29,STL,RP,,-$3,-$3,,,361,-4.1,-0.9,3,31,62,3.54,1.26,,,,,,,
,,,Andrés Giménez,,27,TOR,2B,SS,-$3,-$3,$1,$1,302,-4.6,-1.0,.296,12,24,104,19,,,,,,,
,,,Justin Crawford,,22,PHI,OF,,-$3,-$3,,,300,-4.3,-1.0,.338,6,22,98,24,,,,,,,
,,,Bryan King,,29,HOU,RP,,-$3,-$3,,,536,-4.2,-1.0,3,20,65,3.53,1.17,,,,,,,
,,,Nick Lodolo,,28,CIN,SP,,-$3,-$3,$3,$3,124,-2.9,-1.0,8,0,143,4.14,1.19,,,,,,,
,,,Tyler Holton,,29,DET,RP,SP,-$3,-$3,,,486,-4.2,-1.0,4,18,59,3.57,1.17,,,,,,,
,,,Lars Nootbaar,Inj,28,STL,OF,,-$3,-$3,,,334,-4.3,-1.0,.344,15,24,97,6,,,,,,,
,,,Chase Burns,,23,CIN,SP,RP,-$4,-$4,$5,$5,118,-3.0,-1.0,8,0,143,4.03,1.19,,,,,,,
,,,Tanner Scott,,31,LAD,RP,,-$4,-$4,,,371,-4.2,-1.0,4,20,72,3.60,1.22,,,,,,,
,,,Fernando Cruz,,35,NYY,RP,,-$4,-$4,,,527,-4.2,-1.0,4,20,79,3.58,1.21,,,,,,,
,,,Colton Cowser,,25,BAL,OF,,-$4,-$4,$2,$2,256,-4.4,-1.1,.311,19,22,98,14,,,,,,,
,,,Quinn Priester,,25,MIL,SP,RP,-$4,-$4,$1,$1,264,-3.0,-1.1,10,0,137,4.01,1.25,,,,,,,
,,,Caleb Thielbar,,39,CHC,RP,,-$4,-$4,,,540,-4.3,-1.1,3,17,62,3.52,1.13,,,,,,,
,,,JJ Wetherholt,,23,STL,SS,,-$4,-$4,,,248,-4.7,-1.1,.326,11,24,100,11,,,,,,,
,,,Alejandro Kirk,,27,TOR,C,,-$4,-$4,,,191,-5.7,-1.1,.361,14,20,92,1,,,,,,,
,,,Dennis Santana,,29,PIT,RP,,-$4,-$4,$1,$1,207,-4.3,-1.1,4,27,65,3.78,1.23,,,,,,,
,,,Robert Garcia,,29,TEX,RP,,-$4,-$4,$2,$2,318,-4.3,-1.1,3,21,69,3.60,1.20,,,,,,,
,,,J.P. Crawford,,31,SEA,SS,,-$4,-$4,,,340,-4.7,-1.2,.330,11,24,103,6,,,,,,,
,,,Trey Yesavage,,22,TOR,SP,,-$4,-$4,$3,$3,112,-3.1,-1.2,9,0,137,3.90,1.26,,,,,,,
,,,Jason Adam,Inj,34,SD,RP,,-$4,-$4,,,553,-4.4,-1.2,3,21,53,3.34,1.17,,,,,,,
,,,Gavin Williams,,26,CLE,SP,,-$4,-$4,$2,$2,141,-3.1,-1.2,9,0,164,3.93,1.30,,,,,,,
,,,Colson Montgomery,,24,CHW,SS,3B,-$4,-$4,$1,$1,197,-5.3,-1.2,.286,24,22,112,2,,,,,,,
,,,Orion Kerkering,,24,PHI,RP,,-$4,-$4,,,483,-4.4,-1.2,4,18,68,3.48,1.21,,,,,,,
,,,José Alvarado,,30,PHI,RP,,-$4,-$4,,,503,-4.4,-1.2,4,15,64,3.37,1.20,,,,,,,
,,,Hunter Gaddis,,27,CLE,RP,,-$4,-$4,,,520,-4.4,-1.2,3,25,71,3.83,1.23,,,,,,,
,,,Jorge Polanco,,32,NYM,2B,,-$4,-$4,$2,$2,201,-4.4,-1.3,.325,21,22,103,5,,,,,,,
,,,Robert Suarez,,34,ATL,RP,,-$4,-$4,$1,$1,283,-4.5,-1.3,4,15,67,3.59,1.17,,,,,,,
,,,Brandon Marsh,,28,PHI,OF,,-$4,-$4,$1,$1,321,-4.6,-1.3,.336,13,24,95,10,,,,,,,
,,,Chase Meidroth,,24,CHW,SS,2B,-$4,-$4,,,351,-5.4,-1.3,.342,8,20,95,13,,,,,,,
,,,Kenley Jansen,,38,DET,RP,,-$4,-$4,$1,$1,180,-4.5,-1.3,3,27,54,3.78,1.18,,,,,,,
,,,Shane Bieber,Inj,30,TOR,SP,,-$5,-$5,$2,$2,206,-3.3,-1.3,7,0,97,3.71,1.17,,,,,,,
,,,Camilo Doval,,28,NYY,RP,,-$5,-$5,,,439,-4.5,-1.3,4,17,75,3.50,1.27,,,,,,,
,,,Brayan Rocchio,,25,CLE,SS,2B,-$5,-$5,,,465,-5.4,-1.4,.301,10,26,96,12,,,,,,,
,,,Dylan Beavers,,24,BAL,OF,,-$5,-$5,,,354,-4.7,-1.4,.337,13,22,96,12,,,,,,,
,,,Ryne Nelson,,28,ARI,SP,RP,-$5,-$5,$1,$1,261,-3.3,-1.4,10,0,127,4.10,1.23,,,,,,,
,,,Andrew Abbott,,26,CIN,SP,,-$5,-$5,$1,$1,181,-3.3,-1.4,10,0,153,4.17,1.25,,,,,,,
,,,Reid Detmers,,26,LAA,RP,,-$5,-$5,$1,$1,309,-4.6,-1.4,7,1,138,4.17,1.26,,,,,,,
,,,Jared Koenig,,32,MIL,RP,,-$5,-$5,,,521,-4.6,-1.4,3,19,71,3.64,1.22,,,,,,,
,,,Nolan McLean,,24,NYM,SP,,-$5,-$5,$3,$3,88,-3.3,-1.4,10,0,146,3.97,1.29,,,,,,,
,,,Jared Triolo,,28,PIT,SS,"3B,1B,2B",-$5,-$5,,,428,-5.5,-1.4,.329,9,24,85,13,,,,,,,
,,,Matt Wallner,,28,MIN,OF,,-$5,-$5,$1,$1,324,-4.7,-1.5,.312,22,23,100,5,,,,,,,
,,,Bryan Baker,,31,TB,RP,,-$5,-$5,,,567,-4.6,-1.4,3,17,73,3.76,1.17,,,,,,,
,,,Eury Pérez,,22,MIA,SP,,-$5,-$5,$4,$4,87,-3.4,-1.4,8,0,132,4.06,1.20,,,,,,,
,,,Trent Grisham,,29,NYY,OF,,-$5,-$5,$1,$1,226,-4.8,-1.5,.332,23,17,106,5,,,,,,,
,,,Josh Bell,,33,MIN,1B,,-$5,-$5,$1,$1,285,-5.4,-1.5,.331,19,20,100,1,,,,,,,
,,,Chris Martin,,39,TEX,RP,,-$5,-$5,,,492,-4.7,-1.5,3,17,49,3.35,1.09,,,,,,,
,,,Reynaldo López,,32,ATL,SP,,-$5,-$5,$1,$1,317,-3.4,-1.5,9,1,119,3.91,1.25,,,,,,,
,,,Mike Trout,,34,LAA,OF,,-$5,-$5,$3,$3,189,-4.8,-1.5,.346,23,18,98,3,,,,,,,
,,,Kerry Carpenter,,28,DET,OF,,-$5,-$5,$3,$3,212,-4.8,-1.5,.313,23,22,104,2,,,,,,,
,,,Jake Burger,,29,TEX,1B,,-$5,-$5,$3,$3,237,-5.5,-1.6,.284,24,24,102,2,,,,,,,
,,,Robert Stephenson,Inj,33,LAA,RP,,-$5,-$5,,,364,-4.7,-1.5,3,17,58,3.79,1.10,,,,,,,
,,,Sandy Alcantara,,30,MIA,SP,,-$5,-$5,$1,$1,126,-3.5,-1.5,9,0,140,4.06,1.25,,,,,,,
,,,Jac Caglianone,,23,KC,OF,1B,-$5,-$5,$1,$1,234,-5.4,-1.6,.311,20,22,99,3,,,,,,,
,,,Sean Manaea,,34,NYM,SP,,-$5,-$5,$2,$2,272,-3.5,-1.6,8,0,118,4.01,1.20,,,,,,,
,,,Mark Vientos,,26,NYM,3B,,-$5,-$5,,,238,-5.8,-1.6,.308,21,21,100,1,,,,,,,
,,,Brooks Raley,,37,NYM,RP,,-$5,-$5,,,559,-4.8,-1.6,3,16,54,3.63,1.15,,,,,,,
,,,Josh Smith,,28,TEX,SS,"3B,1B,OF",-$5,-$5,,,409,-5.7,-1.6,.319,10,24,94,9,,,,,,,
,,,Seranthony Domínguez,,31,CHW,RP,,-$5,-$5,$1,$1,266,-4.8,-1.6,3,26,73,3.88,1.26,,,,,,,
,,,J.T. Realmuto,,34,PHI,C,,-$5,-$5,,,260,-6.3,-1.6,.310,14,22,92,7,,,,,,,
,,,Cole Sands,,28,MIN,RP,SP,-$6,-$6,,,425,-4.8,-1.6,4,18,68,3.83,1.22,,,,,,,
,,,Zach McKinstry,,30,DET,3B,"OF,SS",-$6,-$6,,,389,-6.4,-1.7,.309,9,23,84,15,,,,,,,
,,,Ryan Jeffers,,28,MIN,C,,-$6,-$6,,,343,-6.3,-1.7,.324,15,23,87,2,,,,,,,
,,,Robbie Ray,,34,SF,SP,,-$6,-$6,$2,$2,136,-3.6,-1.7,9,0,167,4.16,1.27,,,,,,,
,,,Shawn Armstrong,,35,CLE,RP,,-$6,-$6,,,535,-4.9,-1.7,3,16,66,3.72,1.19,,,,,,,
,,,Steven Matz,,34,TB,RP,,-$6,-$6,,,512,-4.9,-1.7,7,0,86,4.09,1.21,,,,,,,
,,,Eduard Bazardo,,26,SEA,RP,,-$6,-$6,,,547,-4.9,-1.7,3,12,67,3.53,1.20,,,,,,,
,,,Kyle Teel,,24,CHW,C,,-$6,-$6,,,218,-6.4,-1.8,.333,12,19,92,6,,,,,,,
,,,José Soriano,,27,LAA,SP,,-$6,-$6,$1,$1,254,-3.7,-1.8,10,0,143,3.80,1.34,,,,,,,
,,,Brandon Lowe,,31,PIT,2B,,-$6,-$6,$3,$3,165,-5.0,-1.8,.306,22,23,103,4,,,,,,,
,,,Samuel Basallo,Inj,21,BAL,C,,-$6,-$6,,,220,-6.5,-1.9,.306,19,21,92,2,,,,,,,
,,,Bailey Ober,,30,MIN,SP,,-$6,-$6,$1,$1,320,-3.7,-1.8,9,0,140,4.33,1.21,,,,,,,
,,,Carlos Estévez,,33,KC,RP,,-$6,-$6,$2,$2,153,-5.0,-1.8,3,32,56,4.11,1.26,,,,,,,
,,,Jacob Misiorowski,,23,MIL,SP,,-$6,-$6,$3,$3,113,-3.8,-1.8,8,0,148,4.00,1.28,,,,,,,
,,,Bryce Miller,,27,SEA,SP,,-$6,-$6,$2,$2,236,-3.8,-1.8,8,0,117,4.07,1.21,,,,,,,
,,,Josh Jung,,28,TEX,3B,,-$6,-$6,,,311,-6.1,-1.9,.300,17,24,94,4,,,,,,,
,,,Victor Scott II,,25,STL,OF,,-$6,-$6,,,378,-5.2,-1.9,.291,7,22,89,35,,,,,,,
,,,Jordan Walker,,23,STL,OF,,-$6,-$6,,,380,-5.2,-1.9,.315,14,25,92,10,,,,,,,
,,,Ramón Laureano,,31,SD,OF,,-$6,-$6,$3,$3,231,-5.2,-1.9,.308,18,23,99,8,,,,,,,
,,,Steven Okert,,34,HOU,RP,,-$6,-$6,,,564,-5.1,-1.9,3,11,70,3.73,1.17,,,,,,,
,,,Justin Steele,Inj,30,CHC,SP,,-$7,-$7,$1,$1,374,-3.9,-1.9,7,0,91,3.53,1.22,,,,,,,
,,,Lucas Erceg,,30,KC,RP,,-$7,-$7,,,424,-5.1,-1.9,4,22,57,3.72,1.27,,,,,,,
,,,Yimi García,Inj,35,TOR,RP,,-$7,-$7,,,479,-5.2,-2.0,3,15,57,3.65,1.15,,,,,,,
,,,Cedric Mullins,,31,TB,OF,,-$7,-$7,,,295,-5.3,-2.0,.312,14,20,92,19,,,,,,,
,,,Matt Svanson,,27,STL,RP,,-$7,-$7,,,460,-5.2,-2.0,3,17,66,3.68,1.27,,,,,,,
,,,Nolan Gorman,,25,STL,3B,2B,-$7,-$7,,,390,-6.7,-2.1,.301,21,19,93,3,,,,,,,
,,,Zach Eflin,Inj,31,BAL,SP,,-$7,-$7,,,308,-4.0,-2.0,9,0,101,4.20,1.19,,,,,,,
,,,Gabriel Moreno,,26,ARI,C,,-$7,-$7,,,215,-6.7,-2.1,.352,10,20,84,4,,,,,,,
,,,Riley O'Brien,Inj,31,STL,RP,,-$7,-$7,,,299,-5.2,-2.0,3,22,65,3.71,1.29,,,,,,,
,,,Ryan Thompson,,33,ARI,RP,,-$7,-$7,,,600,-5.3,-2.1,3,25,47,3.81,1.26,,,,,,,
,,,Louis Varland,,28,TOR,RP,,-$7,-$7,,,510,-5.3,-2.1,4,13,80,3.80,1.27,,,,,,,
,,,Clayton Beeter,,27,WSN,RP,,-$7,-$7,,,372,-5.3,-2.1,4,24,79,3.84,1.35,,,,,,,
,,,Parker Meadows,,26,DET,OF,,-$7,-$7,,,395,-5.4,-2.2,.313,12,23,93,14,,,,,,,
,,,Brooks Lee,,25,MIN,SS,"3B,2B",-$7,-$7,,,325,-6.3,-2.2,.308,15,23,95,4,,,,,,,
,,,David Peterson,,30,NYM,SP,,-$7,-$7,$1,$1,276,-4.1,-2.2,10,0,144,3.97,1.33,,,,,,,
,,,Brady House,,22,WSN,3B,,-$7,-$7,,,451,-6.4,-2.2,.300,14,23,96,6,,,,,,,
,,,Edouard Julien,,26,COL,1B,2B,-$7,-$7,,,572,-6.7,-2.2,.354,12,20,80,5,,,,,,,
,,,Gregory Soto,,31,PIT,RP,,-$8,-$8,,,493,-5.4,-2.2,3,20,66,3.80,1.27,,,,,,,
,,,Isaac Collins,,28,KC,OF,,-$8,-$8,,,375,-5.6,-2.3,.346,9,21,86,15,,,,,,,
,,,Keegan Akin,,30,BAL,RP,SP,-$8,-$8,,,592,-5.5,-2.3,3,18,67,3.92,1.26,,,,,,,
,,,Jakob Junis,,33,TEX,RP,,-$8,-$8,,,582,-5.5,-2.3,4,17,59,3.99,1.22,,,,,,,
,,,Max Muncy (LAD),,35,LAD,3B,,-$8,-$8,,,249,-6.5,-2.4,.346,20,16,90,3,,,,,,,
,,,Kirby Yates,,38,LAA,RP,,-$8,-$8,,,331,-5.5,-2.3,3,19,65,3.95,1.24,,,,,,,
,,,Jordan Leasure,,27,CHW,RP,,-$8,-$8,,,404,-5.5,-2.3,3,18,76,4.11,1.24,,,,,,,
,,,Chris Bassitt,,37,BAL,SP,,-$8,-$8,,,319,-4.3,-2.4,11,0,153,4.27,1.30,,,,,,,
,,,Lourdes Gurriel Jr.,Inj,32,ARI,OF,,-$8,-$8,,,524,-5.7,-2.4,.314,14,23,94,7,,,,,,,
,,,Austin Wells,,26,NYY,C,,-$8,-$8,,,323,-7.0,-2.4,.301,18,20,86,5,,,,,,,
,,,Blake Treinen,,37,LAD,RP,,-$8,-$8,,,563,-5.6,-2.4,3,15,59,3.81,1.21,,,,,,,
,,,Evan Carter,,23,TEX,OF,,-$8,-$8,,,328,-5.8,-2.5,.322,11,21,83,19,,,,,,,
,,,Jordan Lawlar,,23,ARI,3B,,-$8,-$8,,,370,-6.7,-2.5,.309,9,24,77,14,,,,,,,
,,,Grayson Rodriguez,,26,LAA,SP,,-$8,-$8,$1,$1,259,-4.4,-2.4,6,0,118,4.02,1.22,,,,,,,
,,,Foster Griffin,,30,WSN,SP,,-$8,-$8,,,487,-4.4,-2.5,7,0,112,4.04,1.24,,,,,,,
,,,Andrew Nardi,,27,MIA,RP,,-$9,-$9,,,605,-5.7,-2.5,2,12,61,3.63,1.19,,,,,,,
,,,Michael McGreevy,,25,STL,SP,,-$9,-$9,,,406,-4.5,-2.5,9,0,106,4.04,1.27,,,,,,,
,,,Kevin Ginkel,,31,ARI,RP,,-$9,-$9,,,359,-5.7,-2.6,3,17,56,3.68,1.27,,,,,,,
,,,Casey Mize,,28,DET,SP,,-$9,-$9,$1,$1,255,-4.5,-2.6,8,0,117,4.11,1.26,,,,,,,
,,,Brandon Pfaadt,,27,ARI,SP,,-$9,-$9,$1,$1,304,-4.5,-2.6,9,0,145,4.37,1.25,,,,,,,
,,,Logan Henderson,,23,MIL,SP,,-$9,-$9,$1,$1,271,-4.5,-2.6,7,0,110,4.24,1.19,,,,,,,
,,,Ryan McMahon,,31,NYY,3B,,-$9,-$9,,,410,-6.8,-2.6,.316,17,19,94,3,,,,,,,
,,,Tony Santillan,,28,CIN,RP,,-$9,-$9,,,415,-5.8,-2.6,3,26,71,4.18,1.32,,,,,,,
,,,Francisco Alvarez,,24,NYM,C,,-$9,-$9,,,217,-7.3,-2.7,.317,21,17,88,1,,,,,,,
,,,Erik Miller,,28,SF,RP,,-$9,-$9,,,583,-5.8,-2.6,3,18,61,3.62,1.33,,,,,,,
,,,A.J. Puk,Inj,30,ARI,RP,,-$9,-$9,,,618,-5.8,-2.6,3,13,50,3.31,1.23,,,,,,,
,,,Mike Yastrzemski,,35,ATL,OF,,-$9,-$9,,,436,-6.0,-2.7,.325,15,24,86,4,,,,,,,
,,,Angel Zerpa,,26,MIL,RP,,-$9,-$9,,,587,-5.8,-2.6,3,12,58,3.67,1.25,,,,,,,
,,,Zebby Matthews,,25,MIN,SP,,-$9,-$9,$1,$1,293,-4.6,-2.6,8,0,119,4.18,1.24,,,,,,,
,,,Justin Sterner,,29,ATH,RP,,-$9,-$9,,,461,-5.8,-2.6,3,16,67,4.15,1.24,,,,,,,
,,,Yennier Cano,,31,BAL,RP,,-$9,-$9,,,627,-5.8,-2.7,3,18,55,3.78,1.30,,,,,,,
,,,Mark Leiter Jr.,,34,ATH,RP,,-$9,-$9,,,550,-5.9,-2.7,3,19,67,4.15,1.27,,,,,,,
,,,John Schreiber,,31,KC,RP,,-$9,-$9,,,674,-5.9,-2.7,3,19,58,4.03,1.26,,,,,,,
,,,Kody Funderburk,,29,MIN,RP,,-$9,-$9,,,568,-5.9,-2.7,4,19,62,3.85,1.33,,,,,,,
