,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Inflation Rate: 1.00 for Hitters / 1.00 for Pitchers,,,,,,,,,,,,Set your view options below:,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bidding Team,,,,,,,,,,,,,,,Sort by Original Projected Auction Value,,,,,,,,,,,
,Player Auctioned,,,,,,,,,,,,,,,Show All Positions,,,,,,,,,,,
,Winning Bid $,,,,,,,,,,,,,,,Show Drafted Players,,,,,,,,,,,
,,(0 total players drafted),,,,,,,,,,,,,,Show Stats,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Name,,,,,,Proj $ Value,Inflated Proj $,Site $ Value,Inflated Site $,,,,W,Sv + Hld,K,ERA,WHIP,,,,,,,
Drafted By,Cost,,(Clicking on an undrafted player moves them to the box above),Note,Age,Tm,Main Pos,Other Elig Pos,,,,,Exp Rank,Total WERTH,Pos Adj WERTH,OBP,HR,2B + 3B,R + RBI - HR,SB,,,,,,,
,,,Luis García Jr.,,25,WSN,2B,,$0,$0,$3,$3,214,-3.5,-0.1,.320,16,26,109,14,,,,,,,
,,,Konnor Griffin,,19,PIT,SS,,$0,$0,,,243,-3.1,-0.1,.311,13,23,119,25,,,,,,,
,,,Jonathan Aranda,,27,TB,1B,,$0,$0,$3,$3,164,-4.5,-0.1,.337,18,24,105,1,,,,,,,
,,,Luke Keaschall,,23,MIN,2B,,-$1,-$1,$4,$4,119,-3.6,-0.2,.338,10,26,93,23,,,,,,,
,,,Michael King,,30,SD,SP,,-$1,-$1,$4,$4,122,-2.1,-0.2,9,0,147,3.79,1.22,,,,,,,
,,,Matt McLain,,26,CIN,2B,,-$1,-$1,$1,$1,213,-3.6,-0.2,.313,17,24,108,17,,,,,,,
,,,Brendan Donovan,,29,SEA,2B,OF,-$1,-$1,$1,$1,242,-4.1,-0.2,.335,12,29,101,5,,,,,,,
,,,Xander Bogaerts,,33,SD,SS,,-$1,-$1,$3,$3,232,-3.2,-0.2,.333,13,27,103,16,,,,,,,
,,,Adrian Morejon,,27,SD,RP,,-$1,-$1,$1,$1,450,-3.7,-0.3,4,18,69,3.33,1.17,,,,,,,
,,,Ryan Helsley,,31,BAL,RP,,-$1,-$1,$3,$3,156,-3.7,-0.3,3,27,72,3.48,1.18,,,,,,,
,,,Drake Baldwin,,24,ATL,C,,-$1,-$1,$2,$2,120,-5.0,-0.3,.336,18,23,104,1,,,,,,,
,,,Jack Flaherty,,30,DET,SP,,-$1,-$1,$3,$3,179,-2.2,-0.3,10,0,172,4.01,1.23,,,,,,,
,,,Willi Castro,,28,COL,2B,"3B,OF",-$1,-$1,$1,$1,336,-4.2,-0.3,.323,12,27,99,13,,,,,,,
,,,Braxton Ashcraft,,26,PIT,RP,SP,-$1,-$1,,,316,-3.7,-0.3,8,0,116,3.86,1.24,,,,,,,
,,,Christian Walker,,34,HOU,1B,,-$1,-$1,$2,$2,178,-4.6,-0.3,.300,25,23,113,3,,,,,,,
,,,Joey Cantillo,,26,CLE,RP,SP,-$1,-$1,$1,$1,281,-3.8,-0.3,8,0,129,3.74,1.27,,,,,,,
,,,Pete Fairbanks,,32,MIA,RP,,-$1,-$1,$2,$2,159,-3.8,-0.4,3,27,65,3.45,1.16,,,,,,,
,,,Hunter Harvey,,31,CHC,RP,,-$1,-$1,,,467,-3.9,-0.4,3,25,56,3.26,1.11,,,,,,,
,,,Jake Cronenworth,,32,SD,2B,"1B,SS",-$2,-$2,,,344,-4.3,-0.4,.327,13,28,105,4,,,,,,,
,,,Carter Jensen,,22,KC,C,,-$2,-$2,,,263,-5.1,-0.4,.337,14,24,97,5,,,,,,,
,,,Adolis García,,32,PHI,OF,,-$2,-$2,$5,$5,223,-3.0,-0.4,.296,24,25,117,11,,,,,,,
,,,Jordan Westburg,Inj,27,BAL,3B,2B,-$2,-$2,$1,$1,196,-5.5,-0.4,.319,19,22,102,4,,,,,,,
,,,Gerrit Cole,Inj,35,NYY,SP,,-$2,-$2,$3,$3,225,-2.4,-0.5,7,0,118,3.73,1.15,,,,,,,
,,,Otto Lopez,,27,MIA,SS,2B,-$2,-$2,$2,$2,224,-3.9,-0.5,.322,11,27,104,14,,,,,,,
,,,Matt Brash,,27,SEA,RP,,-$2,-$2,$1,$1,423,-4.0,-0.5,3,21,71,3.13,1.20,,,,,,,
,,,Ryan Walker,,30,SF,RP,,-$2,-$2,$2,$2,203,-4.0,-0.6,3,25,69,3.45,1.20,,,,,,,
,,,Andrew Kittredge,,35,BAL,RP,,-$2,-$2,,,444,-4.0,-0.6,4,24,63,3.62,1.16,,,,,,,
,,,Andrew Vaughn,,27,MIL,1B,,-$2,-$2,$1,$1,221,-4.9,-0.6,.310,19,26,107,0,,,,,,,
,,,Ryan O'Hearn,,32,PIT,1B,OF,-$2,-$2,$1,$1,301,-5.5,-0.6,.342,14,23,97,3,,,,,,,
,,,Daniel Palencia,,26,CHC,RP,,-$2,-$2,$2,$2,168,-4.1,-0.7,3,28,73,3.63,1.21,,,,,,,
,,,Brenton Doyle,,27,COL,OF,,-$2,-$2,$5,$5,171,-3.2,-0.7,.297,18,27,106,20,,,,,,,
,,,Gabe Speier,,30,SEA,RP,,-$2,-$2,,,470,-4.1,-0.7,3,16,62,3.15,1.11,,,,,,,
,,,Kyle Manzardo,,25,CLE,1B,,-$2,-$2,$1,$1,210,-5.0,-0.7,.322,23,23,99,2,,,,,,,
,,,Cody Ponce,,31,TOR,SP,,-$2,-$2,$2,$2,327,-2.7,-0.7,8,0,147,3.92,1.21,,,,,,,
,,,Nolan Arenado,,34,ARI,3B,,-$3,-$3,$1,$1,342,-5.3,-0.7,.315,16,26,102,3,,,,,,,
,,,Isaac Paredes,Inj,27,HOU,3B,,-$3,-$3,$1,$1,183,-5.3,-0.8,.339,22,19,104,1,,,,,,,
,,,Kris Bubic,,28,KC,SP,,-$3,-$3,$3,$3,204,-2.8,-0.8,9,0,120,3.63,1.24,,,,,,,
,,,Dylan Lee,,31,ATL,RP,,-$3,-$3,,,513,-4.2,-0.8,3,18,73,3.57,1.15,,,,,,,
,,,Tyler Rogers,,35,TOR,RP,,-$3,-$3,,,482,-4.2,-0.8,4,26,48,3.60,1.19,,,,,,,
,,,Spencer Steer,,28,CIN,1B,OF,-$3,-$3,,,241,-5.7,-0.8,.322,16,21,101,8,,,,,,,
,,,Connor Norby,,25,MIA,3B,,-$3,-$3,,,376,-5.4,-0.9,.298,15,26,100,9,,,,,,,
,,,Will Vest,,30,DET,RP,,-$3,-$3,$1,$1,346,-4.3,-0.9,4,17,67,3.32,1.20,,,,,,,
,,,Phil Maton,,32,CHC,RP,,-$3,-$3,,,472,-4.3,-0.9,3,25,68,3.64,1.20,,,,,,,
,,,Luke Weaver,,32,NYM,RP,,-$3,-$3,,,432,-4.3,-0.9,5,24,76,3.90,1.22,,,,,,,
,,,Emilio Pagán,,34,CIN,RP,,-$3,-$3,$2,$2,175,-4.3,-0.9,3,29,69,3.91,1.17,,,,,,,
,,,JoJo Romero,,29,STL,RP,,-$3,-$3,,,361,-4.4,-1.0,3,31,62,3.54,1.26,,,,,,,
,,,Royce Lewis,,26,MIN,3B,,-$3,-$3,$1,$1,188,-5.4,-0.9,.309,19,24,90,10,,,,,,,
,,,Edward Cabrera,,27,CHC,SP,,-$3,-$3,$3,$3,166,-2.9,-1.0,9,0,145,3.89,1.23,,,,,,,
,,,Luis Robert Jr.,,28,NYM,OF,,-$3,-$3,$5,$5,133,-3.5,-0.9,.316,19,20,103,28,,,,,,,
,,,Bryan King,,29,HOU,RP,,-$3,-$3,,,536,-4.4,-1.0,3,20,65,3.53,1.17,,,,,,,
,,,Tyler Holton,,29,DET,RP,SP,-$3,-$3,,,486,-4.4,-1.0,4,18,59,3.57,1.17,,,,,,,
,,,Zac Gallen,,30,ARI,SP,,-$3,-$3,$2,$2,194,-2.9,-1.0,11,0,171,4.08,1.27,,,,,,,
,,,Merrill Kelly,Inj,37,ARI,SP,,-$4,-$4,$2,$2,193,-3.0,-1.1,10,0,148,4.01,1.25,,,,,,,
,,,Fernando Cruz,,35,NYY,RP,,-$4,-$4,,,527,-4.5,-1.1,4,20,79,3.58,1.21,,,,,,,
,,,Tanner Scott,,31,LAD,RP,,-$4,-$4,,,371,-4.5,-1.1,4,20,72,3.60,1.22,,,,,,,
,,,Caleb Thielbar,,39,CHC,RP,,-$4,-$4,,,540,-4.5,-1.1,3,17,62,3.52,1.13,,,,,,,
,,,Ryan Pepiot,,28,TB,SP,,-$4,-$4,$3,$3,131,-3.0,-1.1,9,0,162,4.14,1.22,,,,,,,
,,,Jonathan India,,31,KC,2B,"3B,OF",-$4,-$4,,,366,-4.9,-1.0,.325,12,27,100,5,,,,,,,
,,,Anthony Volpe,Inj,24,NYY,SS,,-$4,-$4,,,307,-4.0,-1.0,.291,16,27,104,19,,,,,,,
,,,TJ Friedl,,30,CIN,OF,,-$4,-$4,$1,$1,228,-3.7,-1.1,.338,15,24,105,12,,,,,,,
,,,Andrés Giménez,,27,TOR,2B,SS,-$4,-$4,$1,$1,302,-5.0,-1.1,.296,12,24,104,19,,,,,,,
,,,Dennis Santana,,29,PIT,RP,,-$4,-$4,$1,$1,207,-4.6,-1.2,4,27,65,3.78,1.23,,,,,,,
,,,Robert Garcia,,29,TEX,RP,,-$4,-$4,$2,$2,318,-4.6,-1.2,3,21,69,3.60,1.20,,,,,,,
,,,Kyle Stowers,,28,MIA,OF,,-$4,-$4,$5,$5,105,-3.7,-1.1,.325,22,26,104,4,,,,,,,
,,,Jason Adam,Inj,34,SD,RP,,-$4,-$4,,,553,-4.6,-1.2,3,21,53,3.34,1.17,,,,,,,
,,,Sal Frelick,,25,MIL,OF,,-$4,-$4,$1,$1,219,-3.8,-1.2,.343,9,24,108,16,,,,,,,
,,,Nick Lodolo,,28,CIN,SP,,-$4,-$4,$3,$3,124,-3.2,-1.2,8,0,143,4.14,1.19,,,,,,,
,,,Orion Kerkering,,24,PHI,RP,,-$4,-$4,,,483,-4.7,-1.2,4,18,68,3.48,1.21,,,,,,,
,,,José Alvarado,,30,PHI,RP,,-$4,-$4,,,503,-4.7,-1.3,4,15,64,3.37,1.20,,,,,,,
,,,Robert Suarez,,34,ATL,RP,,-$4,-$4,$1,$1,283,-4.7,-1.3,4,15,67,3.59,1.17,,,,,,,
,,,Carlos Correa,,31,HOU,SS,3B,-$4,-$4,$1,$1,262,-4.7,-1.2,.338,17,24,105,0,,,,,,,
,,,Hunter Gaddis,,27,CLE,RP,,-$4,-$4,,,520,-4.7,-1.3,3,25,71,3.83,1.23,,,,,,,
,,,Chase Burns,,23,CIN,SP,RP,-$4,-$4,$5,$5,118,-3.2,-1.3,8,0,143,4.03,1.19,,,,,,,
,,,Kenley Jansen,,38,DET,RP,,-$4,-$4,$1,$1,180,-4.8,-1.3,3,27,54,3.78,1.18,,,,,,,
,,,Quinn Priester,,25,MIL,SP,RP,-$4,-$4,$1,$1,264,-3.3,-1.3,10,0,137,4.01,1.25,,,,,,,
,,,Camilo Doval,,28,NYY,RP,,-$5,-$5,,,439,-4.8,-1.4,4,17,75,3.50,1.27,,,,,,,
,,,Jared Koenig,,32,MIL,RP,,-$5,-$5,,,521,-4.8,-1.4,3,19,71,3.64,1.22,,,,,,,
,,,Jorge Polanco,,32,NYM,2B,,-$5,-$5,$2,$2,201,-4.8,-1.4,.325,21,22,103,5,,,,,,,
,,,Reid Detmers,,26,LAA,RP,,-$5,-$5,$1,$1,309,-4.9,-1.4,7,1,138,4.17,1.26,,,,,,,
,,,Bryan Baker,,31,TB,RP,,-$5,-$5,,,567,-4.9,-1.4,3,17,73,3.76,1.17,,,,,,,
,,,Chris Martin,,39,TEX,RP,,-$5,-$5,,,492,-4.9,-1.4,3,17,49,3.35,1.09,,,,,,,
,,,Trey Yesavage,,22,TOR,SP,,-$5,-$5,$3,$3,112,-3.4,-1.5,9,0,137,3.90,1.26,,,,,,,
,,,Chandler Simpson,,25,TB,OF,,-$5,-$5,$2,$2,184,-4.0,-1.4,.336,2,19,97,45,,,,,,,
,,,Jo Adell,,26,LAA,OF,,-$5,-$5,$7,$7,116,-4.0,-1.4,.292,29,22,111,8,,,,,,,
,,,Gavin Williams,,26,CLE,SP,,-$5,-$5,$2,$2,141,-3.4,-1.5,9,0,164,3.93,1.30,,,,,,,
,,,Jake Burger,,29,TEX,1B,,-$5,-$5,$2,$2,237,-5.8,-1.4,.284,24,24,102,2,,,,,,,
,,,Robert Stephenson,Inj,33,LAA,RP,,-$5,-$5,,,364,-4.9,-1.5,3,17,58,3.79,1.10,,,,,,,
,,,Josh Bell,,33,MIN,1B,,-$5,-$5,$1,$1,285,-5.8,-1.5,.331,19,20,100,1,,,,,,,
,,,Dylan Crews,,24,WSN,OF,,-$5,-$5,$3,$3,173,-4.1,-1.5,.302,16,24,99,23,,,,,,,
,,,Alejandro Kirk,,27,TOR,C,,-$5,-$5,,,191,-6.2,-1.5,.361,14,20,92,1,,,,,,,
,,,Shane Bieber,Inj,30,TOR,SP,,-$5,-$5,$2,$2,206,-3.5,-1.6,7,0,97,3.71,1.17,,,,,,,
,,,Wilyer Abreu,,26,BOS,OF,,-$5,-$5,$3,$3,208,-4.1,-1.5,.328,20,24,102,7,,,,,,,
,,,Brooks Raley,,37,NYM,RP,,-$5,-$5,,,559,-5.0,-1.6,3,16,54,3.63,1.15,,,,,,,
,,,Seranthony Domínguez,,31,CHW,RP,,-$5,-$5,$1,$1,266,-5.1,-1.6,3,26,73,3.88,1.26,,,,,,,
,,,Cole Sands,,28,MIN,RP,SP,-$5,-$5,,,425,-5.1,-1.6,4,18,68,3.83,1.22,,,,,,,
,,,Ryne Nelson,,28,ARI,SP,RP,-$5,-$5,$1,$1,261,-3.6,-1.6,10,0,127,4.10,1.23,,,,,,,
,,,Mark Vientos,,26,NYM,3B,,-$6,-$6,,,238,-6.1,-1.6,.308,21,21,100,1,,,,,,,
,,,Andrew Abbott,,26,CIN,SP,,-$6,-$6,$1,$1,181,-3.6,-1.7,10,0,153,4.17,1.25,,,,,,,
,,,Shawn Armstrong,,35,CLE,RP,,-$6,-$6,,,535,-5.1,-1.7,3,16,66,3.72,1.19,,,,,,,
,,,Joey Ortiz,,27,MIL,SS,,-$6,-$6,,,393,-4.6,-1.6,.314,10,28,99,14,,,,,,,
,,,Steven Matz,,34,TB,RP,,-$6,-$6,,,512,-5.1,-1.7,7,0,86,4.09,1.21,,,,,,,
,,,Eury Pérez,,22,MIA,SP,,-$6,-$6,$3,$3,87,-3.6,-1.7,8,0,132,4.06,1.20,,,,,,,
,,,Nolan McLean,,24,NYM,SP,,-$6,-$6,$2,$2,88,-3.6,-1.7,10,0,146,3.97,1.29,,,,,,,
,,,Eduard Bazardo,,26,SEA,RP,,-$6,-$6,,,547,-5.1,-1.7,3,12,67,3.53,1.20,,,,,,,
,,,Mickey Moniak,,27,COL,OF,,-$6,-$6,$3,$3,257,-4.3,-1.7,.304,20,27,99,9,,,,,,,
,,,Reynaldo López,,32,ATL,SP,,-$6,-$6,$1,$1,317,-3.7,-1.7,9,1,119,3.91,1.25,,,,,,,
,,,Sandy Alcantara,,30,MIA,SP,,-$6,-$6,$1,$1,126,-3.7,-1.8,9,0,140,4.06,1.25,,,,,,,
,,,Sean Manaea,,34,NYM,SP,,-$6,-$6,$2,$2,272,-3.8,-1.8,8,0,118,4.01,1.20,,,,,,,
,,,Zach McKinstry,,30,DET,3B,"SS,OF",-$6,-$6,,,389,-6.8,-1.8,.309,9,23,84,15,,,,,,,
,,,Carlos Estévez,,33,KC,RP,,-$6,-$6,$2,$2,153,-5.3,-1.9,3,32,56,4.11,1.26,,,,,,,
,,,Steven Okert,,34,HOU,RP,,-$6,-$6,,,564,-5.3,-1.9,3,11,70,3.73,1.17,,,,,,,
,,,Noelvi Marte,,24,CIN,OF,3B,-$6,-$6,$2,$2,169,-4.9,-1.8,.311,16,24,97,14,,,,,,,
,,,Yimi García,Inj,35,TOR,RP,,-$6,-$6,,,479,-5.4,-2.0,3,15,57,3.65,1.15,,,,,,,
,,,Lucas Erceg,,30,KC,RP,,-$7,-$7,,,424,-5.4,-2.0,4,22,57,3.72,1.27,,,,,,,
,,,Brandon Lowe,,31,PIT,2B,,-$7,-$7,$3,$3,165,-5.3,-1.9,.306,22,23,103,4,,,,,,,
,,,Robbie Ray,,34,SF,SP,,-$7,-$7,$2,$2,136,-3.9,-2.0,9,0,167,4.16,1.27,,,,,,,
,,,Josh Lowe,,28,LAA,OF,,-$7,-$7,$1,$1,253,-4.5,-1.9,.310,14,25,91,21,,,,,,,
,,,Josh Jung,,28,TEX,3B,,-$7,-$7,,,311,-6.4,-1.9,.300,17,24,94,4,,,,,,,
,,,Daulton Varsho,,29,TOR,OF,,-$7,-$7,$3,$3,209,-4.5,-1.9,.290,23,24,111,8,,,,,,,
,,,Matt Svanson,,27,STL,RP,,-$7,-$7,,,460,-5.4,-2.0,3,17,66,3.68,1.27,,,,,,,
,,,J.T. Realmuto,,34,PHI,C,,-$7,-$7,,,260,-6.7,-2.0,.310,14,22,92,7,,,,,,,
,,,Riley O'Brien,Inj,31,STL,RP,,-$7,-$7,,,299,-5.5,-2.1,3,22,65,3.71,1.29,,,,,,,
,,,José Soriano,,27,LAA,SP,,-$7,-$7,$1,$1,254,-4.0,-2.1,10,0,143,3.80,1.34,,,,,,,
,,,Bailey Ober,,30,MIN,SP,,-$7,-$7,$1,$1,320,-4.0,-2.1,9,0,140,4.33,1.21,,,,,,,
,,,Ryan Thompson,,33,ARI,RP,,-$7,-$7,,,600,-5.5,-2.1,3,25,47,3.81,1.26,,,,,,,
,,,Louis Varland,,28,TOR,RP,,-$7,-$7,,,510,-5.5,-2.1,4,13,80,3.80,1.27,,,,,,,
,,,Bryce Miller,,27,SEA,SP,,-$7,-$7,$2,$2,236,-4.0,-2.1,8,0,117,4.07,1.21,,,,,,,
,,,Ryan Jeffers,,28,MIN,C,,-$7,-$7,,,343,-6.7,-2.0,.324,15,23,87,2,,,,,,,
,,,Jacob Misiorowski,,23,MIL,SP,,-$7,-$7,$2,$2,113,-4.0,-2.1,8,0,148,4.00,1.28,,,,,,,
,,,Clayton Beeter,,27,WSN,RP,,-$7,-$7,,,372,-5.6,-2.1,4,24,79,3.84,1.35,,,,,,,
,,,Nolan Gorman,,25,STL,3B,2B,-$7,-$7,,,390,-7.1,-2.1,.301,21,19,93,3,,,,,,,
,,,Justin Steele,Inj,30,CHC,SP,,-$7,-$7,$1,$1,374,-4.1,-2.2,7,0,91,3.53,1.22,,,,,,,
,,,JJ Wetherholt,,23,STL,SS,,-$7,-$7,,,248,-5.1,-2.1,.326,11,24,100,11,,,,,,,
,,,Colson Montgomery,,24,CHW,SS,3B,-$7,-$7,$1,$1,197,-5.6,-2.1,.286,24,22,112,2,,,,,,,
,,,Lars Nootbaar,Inj,28,STL,OF,,-$7,-$7,,,334,-4.7,-2.1,.344,15,24,97,6,,,,,,,
,,,Colton Cowser,,25,BAL,OF,,-$7,-$7,$2,$2,256,-4.7,-2.1,.311,19,22,98,14,,,,,,,
,,,Kyle Teel,,24,CHW,C,,-$7,-$7,,,218,-6.8,-2.1,.333,12,19,92,6,,,,,,,
,,,Samuel Basallo,Inj,21,BAL,C,,-$7,-$7,,,220,-6.8,-2.1,.306,19,21,92,2,,,,,,,
,,,Justin Crawford,,22,PHI,OF,,-$7,-$7,,,300,-4.7,-2.1,.338,6,22,98,24,,,,,,,
,,,J.P. Crawford,,31,SEA,SS,,-$7,-$7,,,340,-5.1,-2.2,.330,11,24,103,6,,,,,,,
,,,Gregory Soto,,31,PIT,RP,,-$7,-$7,,,493,-5.7,-2.3,3,20,66,3.80,1.27,,,,,,,
,,,Zach Eflin,Inj,31,BAL,SP,,-$8,-$8,,,308,-4.2,-2.3,9,0,101,4.20,1.19,,,,,,,
,,,Keegan Akin,,30,BAL,RP,SP,-$8,-$8,,,592,-5.7,-2.3,3,18,67,3.92,1.26,,,,,,,
,,,Jakob Junis,,33,TEX,RP,,-$8,-$8,,,582,-5.7,-2.3,4,17,59,3.99,1.22,,,,,,,
,,,Kirby Yates,,38,LAA,RP,,-$8,-$8,,,331,-5.7,-2.3,3,19,65,3.95,1.24,,,,,,,
,,,Brady House,,22,WSN,3B,,-$8,-$8,,,451,-6.8,-2.2,.300,14,23,96,6,,,,,,,
,,,Jordan Leasure,,27,CHW,RP,,-$8,-$8,,,404,-5.8,-2.4,3,18,76,4.11,1.24,,,,,,,
,,,Blake Treinen,,37,LAD,RP,,-$8,-$8,,,563,-5.8,-2.4,3,15,59,3.81,1.21,,,,,,,
,,,Edouard Julien,,26,COL,1B,2B,-$8,-$8,,,572,-7.1,-2.3,.354,12,20,80,5,,,,,,,
,,,Brayan Rocchio,,25,CLE,SS,2B,-$8,-$8,,,465,-5.8,-2.3,.301,10,26,96,12,,,,,,,
,,,David Peterson,,30,NYM,SP,,-$8,-$8,$1,$1,276,-4.4,-2.5,10,0,144,3.97,1.33,,,,,,,
,,,Chase Meidroth,,24,CHW,SS,2B,-$8,-$8,,,351,-5.9,-2.4,.342,8,20,95,13,,,,,,,
,,,Brandon Marsh,,28,PHI,OF,,-$8,-$8,$1,$1,321,-5.0,-2.4,.336,13,24,95,10,,,,,,,
,,,Andrew Nardi,,27,MIA,RP,,-$8,-$8,,,605,-5.9,-2.5,2,12,61,3.63,1.19,,,,,,,
,,,Max Muncy (LAD),,35,LAD,3B,,-$8,-$8,,,249,-7.0,-2.4,.346,20,16,90,3,,,,,,,
,,,Kevin Ginkel,,31,ARI,RP,,-$8,-$8,,,359,-6.0,-2.6,3,17,56,3.68,1.27,,,,,,,
,,,Jared Triolo,,28,PIT,SS,"1B,2B,3B",-$9,-$9,,,428,-6.0,-2.5,.329,9,24,85,13,,,,,,,
,,,Gabriel Moreno,,26,ARI,C,,-$9,-$9,,,215,-7.2,-2.5,.352,10,20,84,4,,,,,,,
,,,Matt Wallner,,28,MIN,OF,,-$9,-$9,$1,$1,324,-5.1,-2.5,.312,22,23,100,5,,,,,,,
,,,Dylan Beavers,,24,BAL,OF,,-$9,-$9,,,354,-5.1,-2.5,.337,13,22,96,12,,,,,,,
,,,A.J. Puk,Inj,30,ARI,RP,,-$9,-$9,,,618,-6.0,-2.6,3,13,50,3.31,1.23,,,,,,,
,,,Erik Miller,,28,SF,RP,,-$9,-$9,,,583,-6.0,-2.6,3,18,61,3.62,1.33,,,,,,,
,,,Tony Santillan,,28,CIN,RP,,-$9,-$9,,,415,-6.0,-2.6,3,26,71,4.18,1.32,,,,,,,
,,,Angel Zerpa,,26,MIL,RP,,-$9,-$9,,,587,-6.0,-2.6,3,12,58,3.67,1.25,,,,,,,
,,,Trent Grisham,,29,NYY,OF,,-$9,-$9,$1,$1,226,-5.1,-2.5,.332,23,17,106,5,,,,,,,
,,,Justin Sterner,,29,ATH,RP,,-$9,-$9,,,461,-6.1,-2.7,3,16,67,4.15,1.24,,,,,,,
,,,Kerry Carpenter,,28,DET,OF,,-$9,-$9,$3,$3,212,-5.1,-2.5,.313,23,22,104,2,,,,,,,
,,,Chris Bassitt,,37,BAL,SP,,-$9,-$9,,,319,-4.6,-2.7,11,0,153,4.27,1.30,,,,,,,
,,,Yennier Cano,,31,BAL,RP,,-$9,-$9,,,627,-6.1,-2.7,3,18,55,3.78,1.30,,,,,,,
,,,Grayson Rodriguez,,26,LAA,SP,,-$9,-$9,$1,$1,259,-4.6,-2.7,6,0,118,4.02,1.22,,,,,,,
,,,Mark Leiter Jr.,,34,ATH,RP,,-$9,-$9,,,550,-6.1,-2.7,3,19,67,4.15,1.27,,,,,,,
,,,Mike Trout,,34,LAA,OF,,-$9,-$9,$2,$2,189,-5.2,-2.6,.346,23,18,98,3,,,,,,,
,,,John Schreiber,,31,KC,RP,,-$9,-$9,,,674,-6.1,-2.7,3,19,58,4.03,1.26,,,,,,,
,,,Jordan Lawlar,,23,ARI,3B,,-$9,-$9,,,370,-7.1,-2.6,.309,9,24,77,14,,,,,,,
,,,Foster Griffin,,30,WSN,SP,,-$9,-$9,,,487,-4.7,-2.7,7,0,112,4.04,1.24,,,,,,,
,,,Josh Smith,,28,TEX,SS,"1B,3B,OF",-$9,-$9,,,409,-6.1,-2.6,.319,10,24,94,9,,,,,,,
,,,Kody Funderburk,,29,MIN,RP,,-$9,-$9,,,568,-6.2,-2.7,4,19,62,3.85,1.33,,,,,,,
,,,Jac Caglianone,,23,KC,OF,1B,-$9,-$9,$1,$1,234,-5.7,-2.6,.311,20,22,99,3,,,,,,,
,,,Graham Ashcraft,,28,CIN,RP,,-$9,-$9,,,613,-6.2,-2.8,5,12,60,3.90,1.31,,,,,,,
,,,Drew Pomeranz,,37,LAA,RP,SP,-$9,-$9,,,574,-6.2,-2.8,3,9,62,3.87,1.20,,,,,,,
,,,Ryan McMahon,,31,NYY,3B,,-$9,-$9,,,410,-7.2,-2.7,.316,17,19,94,3,,,,,,,
,,,Kyle Finnegan,,34,DET,RP,,-$9,-$9,,,379,-6.2,-2.8,3,13,54,3.81,1.26,,,,,,,
,,,Michael McGreevy,,25,STL,SP,,-$9,-$9,,,406,-4.7,-2.8,9,0,106,4.04,1.27,,,,,,,
,,,Logan Henderson,,23,MIL,SP,,-$9,-$9,$1,$1,271,-4.7,-2.8,7,0,110,4.24,1.19,,,,,,,
,,,Casey Mize,,28,DET,SP,,-$9,-$9,$1,$1,255,-4.8,-2.8,8,0,117,4.11,1.26,,,,,,,
,,,Brandon Pfaadt,,27,ARI,SP,,-$9,-$9,$1,$1,304,-4.8,-2.8,9,0,145,4.37,1.25,,,,,,,
,,,Austin Wells,,26,NYY,C,,-$9,-$9,,,323,-7.4,-2.7,.301,18,20,86,5,,,,,,,
,,,Jack Dreyer,,27,LAD,RP,SP,-$9,-$9,,,651,-6.3,-2.9,4,11,59,3.79,1.27,,,,,,,
,,,Zebby Matthews,,25,MIN,SP,,-$10,-$10,$1,$1,293,-4.8,-2.9,8,0,119,4.18,1.24,,,,,,,
,,,Erik Sabrowski,,28,CLE,RP,,-$10,-$10,,,606,-6.3,-2.9,3,15,68,3.79,1.32,,,,,,,
,,,Paul Sewald,,35,ARI,RP,,-$10,-$10,,,511,-6.4,-3.0,2,18,51,4.18,1.19,,,,,,,
,,,Tyler Kinley,,35,ATL,RP,,-$10,-$10,,,602,-6.4,-3.0,3,13,67,3.99,1.27,,,,,,,
,,,Anthony Bender,,31,MIA,RP,,-$10,-$10,,,610,-6.4,-3.0,3,17,56,4.00,1.26,,,,,,,
,,,Brett Baty,,26,NYM,3B,2B,-$10,-$10,,,267,-7.9,-2.9,.315,16,17,88,5,,,,,,,
,,,Hoby Milner,,35,CHC,RP,,-$10,-$10,,,644,-6.4,-3.0,3,13,49,3.81,1.26,,,,,,,
,,,Braxton Garrett,Inj,28,MIA,SP,,-$10,-$10,$1,$1,391,-5.0,-3.0,6,0,94,3.95,1.21,,,,,,,
,,,Michael Wacha,,34,KC,SP,,-$10,-$10,,,297,-5.0,-3.0,10,0,127,4.28,1.26,,,,,,,
,,,Ian Seymour,,27,TB,RP,SP,-$10,-$10,,,313,-6.5,-3.0,6,0,94,4.20,1.28,,,,,,,
,,,Jameson Taillon,,34,CHC,SP,,-$10,-$10,,,312,-5.0,-3.0,9,0,117,4.40,1.23,,,,,,,
,,,Tommy Nance,,34,TOR,RP,,-$10,-$10,,,633,-6.5,-3.1,3,9,52,3.71,1.23,,,,,,,
,,,Clay Holmes,,32,NYM,SP,,-$10,-$10,$1,$1,296,-5.0,-3.1,9,1,113,3.89,1.34,,,,,,,
,,,Ramón Laureano,,31,SD,OF,,-$10,-$10,$2,$2,231,-5.6,-3.0,.308,18,23,99,8,,,,,,,
