"BP ID","Name","Position(s)","Team","$$$","%","PA","AB","HR","SB","OBP","Runs Prod.","2B + 3B","IP","W","SO","ERA","WHIP","SV+HLD"
"141799","Owen Caissie","[""u""]","MIA","-26.22","50","333","302","11","2","0.316","62","18","0","0","0","0","0","0"
"150006","Kendry Rojas","[""p""]","MIN","-26.25","50","0","0","0","0","0","0","0","31.3","2","29","4.51","1.34","4"
"162560","Hayden Harris","[""p""]","ATL","-26.37","50","0","0","0","0","0","0","0","21.7","1","26","3.52","1.21","4"
"148109","Cristian Mena","[""p""]","AZ","-26.39","50","0","0","0","0","0","0","0","34","2","33","4.53","1.37","1"
"102764","Rowdy Tellez","[""1b"",""ci"",""u""]","","-26.42","50","339","312","15","1","0.291","69","15","0","0","0","0","0","0"
"116408","Kody Clemens","[""2b"",""1b"",""mi"",""ci"",""of"",""u""]","MIN","-26.47","50","366","339","14","3","0.282","68","17","0","0","0","0","0","0"
"153283","Caden Dana","[""sp"",""p""]","LAA","-26.5","50","0","0","0","0","0","0","0","62","2","55","5.21","1.43","0"
"107609","Kervin Castro","[""p""]","NYY","-26.54","50","0","0","0","0","0","0","0","27.3","2","27","4.31","1.38","4"
"140232","Matt Waldron","[""p""]","SD","-26.58","50","0","0","0","0","0","0","0","38","2","30","4.65","1.3","0"
"107401","Miguel Amaya","[""c"",""u""]","CHC","-26.68","50","286","259","8","0","0.303","55","12","0","0","0","0","0","0"
"105915","Jose Espada","[""p""]","BAL","-26.73","50","0","0","0","0","0","0","0","22","1","28","3.8","1.24","4"
"111702","Franco Aleman","[""p""]","CLE","-26.78","50","0","0","0","0","0","0","0","24.3","1","28","4.05","1.28","4"
"158194","Carson Benge","[""u""]","NYM","-26.89","50","345","313","8","6","0.309","65","17","0","0","0","0","0","0"
"119844","Ryan Feltner","[""sp"",""p""]","COL","-26.96","50","0","0","0","0","0","0","0","65.3","2","58","5.11","1.46","0"
"118856","Shane Drohan","[""p""]","MIL","-27.1","50","0","0","0","0","0","0","0","25.3","1","28","4.05","1.28","4"
"163806","John Klein","[""p""]","MIN","-27.14","50","0","0","0","0","0","0","0","31.3","2","26","4.75","1.39","4"
"141711","Joey Estes","[""p""]","SAC","-27.31","50","0","0","0","0","0","0","0","30.7","2","22","5.4","1.35","3"
"146863","Anthony Nunez","[""p""]","BAL","-27.51","50","0","0","0","0","0","0","0","22","1","26","3.91","1.32","4"
"143786","Jonathan Cannon","[""sp"",""rp"",""p""]","CHW","-27.51","50","0","0","0","0","0","0","0","46.3","2","36","4.95","1.4","0"
"109108","Bryse Wilson","[""sp"",""rp"",""p""]","PHI","-27.52","50","0","0","0","0","0","0","0","31.7","2","22","4.78","1.33","1"
"48929","Carlos Santana","[""1b"",""ci"",""u""]","AZ","-27.52","50","314","277","10","2","0.319","64","14","0","0","0","0","0","0"
"140615","Hayden Wesneski","[""sp"",""p""]","HOU","-27.54","50","0","0","0","0","0","0","0","26.3","1","24","4.16","1.24","2"
"147213","David Sandlin","[""p""]","CHW","-27.56","50","0","0","0","0","0","0","0","25","1","22","4.2","1.3","4"
"144877","Troy Johnston","[""of"",""u""]","COL","-27.57","50","326","306","8","11","0.297","57","17","0","0","0","0","0","0"
"102593","Mitch Garver","[""c"",""u""]","","-27.58","50","271","239","10","1","0.306","53","10","0","0","0","0","0","0"
"145156","Carson Whisenhunt","[""sp"",""p""]","SF","-27.6","50","0","0","0","0","0","0","0","40.3","2","34","5.05","1.42","1"
"145672","Coleman Crow","[""p""]","MIL","-27.61","50","0","0","0","0","0","0","0","26.3","1","25","4.38","1.28","2"
"157616","JR Ritchie","[""p""]","ATL","-27.62","50","0","0","0","0","0","0","0","27.7","2","23","4.33","1.34","0"
"159147","Cade Winquest","[""p""]","NYY","-27.69","50","0","0","0","0","0","0","0","44","3","34","5.24","1.49","0"
"151567","RJ Petit","[""p""]","COL","-27.72","50","0","0","0","0","0","0","0","31.7","1","30","4.3","1.28","0"
"117672","Henry Davis","[""c"",""u""]","PIT","-27.72","50","254","230","8","4","0.292","47","12","0","0","0","0","0","0"
"144696","Brandon Young","[""sp"",""p""]","BAL","-27.83","50","0","0","0","0","0","0","0","26.7","1","22","4.19","1.26","1"
"110401","Christopher Morel","[""of"",""u""]","MIA","-27.84","50","311","278","14","7","0.298","62","13","0","0","0","0","0","0"
"163990","Drew Sommers","[""p""]","DET","-27.96","50","0","0","0","0","0","0","0","27","1","26","4.38","1.36","4"
"103523","Mike Tauchman","[""of"",""u""]","","-27.97","50","373","328","8","3","0.323","65","16","0","0","0","0","0","0"
"150813","Jedixson Paez","[""p""]","CHW","-28.01","50","0","0","0","0","0","0","0","25","1","18","4.16","1.27","4"
"144888","William Kempner","[""p""]","MIA","-28.09","50","0","0","0","0","0","0","0","24.7","1","27","4.52","1.35","3"
"144455","Carson Palmquist","[""sp"",""p""]","COL","-28.16","50","0","0","0","0","0","0","0","34.3","1","34","4.78","1.37","1"
"58533","Martín Pérez","[""sp"",""p""]","ATL","-28.19","50","0","0","0","0","0","0","0","38","2","31","4.96","1.42","0"
"138569","Kai-Wei Teng","[""sp"",""p""]","HOU","-28.25","50","0","0","0","0","0","0","0","23.3","1","25","4.4","1.29","3"
"114162","Sean Boyle","[""p""]","SD","-28.27","50","0","0","0","0","0","0","0","26.3","1","22","4.38","1.28","1"
"148424","Jose Corniell","[""p""]","TEX","-28.29","50","0","0","0","0","0","0","0","26.7","1","23","4.45","1.28","1"
"135872","Jayvien Sandridge","[""p""]","LAA","-28.33","50","0","0","0","0","0","0","0","24.3","1","29","4.55","1.4","3"
"116712","Griffin Conine","[""of"",""u""]","MIA","-28.38","50","356","320","11","0","0.316","66","16","0","0","0","0","0","0"
"103420","Isiah Kiner-Falefa","[""ss"",""3b"",""mi"",""ci"",""u""]","BOS","-28.44","50","365","345","5","5","0.302","67","17","0","0","0","0","0","0"
"106844","Jesús Sánchez","[""of"",""u""]","TOR","-28.49","50","287","261","10","6","0.313","58","15","0","0","0","0","0","0"
"170261","Thomas White","[""p""]","MIA","-28.6","50","0","0","0","0","0","0","0","29","1","36","4.27","1.38","0"
"104324","José Quijada","[""p""]","","-28.6","50","0","0","0","0","0","0","0","11.7","2","14","3.93","1.27","2"
"57969","Kyle Higashioka","[""c"",""u""]","TEX","-28.66","50","285","264","9","2","0.276","50","12","0","0","0","0","0","0"
"123824","Nolan Hoffman","[""p""]","PHI","-28.67","50","0","0","0","0","0","0","0","22.7","1","23","4.44","1.34","3"
"151692","Carlos Rodriguez","[""p""]","MIL","-28.76","50","0","0","0","0","0","0","0","25","1","24","4.45","1.32","2"
"120356","Cameron Foster","[""p""]","BAL","-28.95","50","0","0","0","0","0","0","0","22","1","21","4.56","1.35","3"
"170364","Mitch Farris","[""sp"",""p""]","LAA","-28.95","50","0","0","0","0","0","0","0","24.3","1","25","4.85","1.4","3"
"151341","Braxton Fulford","[""c"",""u""]","COL","-29","50","250","231","7","4","0.295","44","12","0","0","0","0","0","0"
"157579","Andrew Morris","[""p""]","MIN","-29.04","50","0","0","0","0","0","0","0","18.7","1","15","4.14","1.27","3"
"148626","Tink Hence","[""p""]","STL","-29.07","50","0","0","0","0","0","0","0","26","1","27","4.55","1.41","1"
"128635","Griff McGarry","[""p""]","WAS","-29.13","50","0","0","0","0","0","0","0","25","1","30","4.4","1.42","0"
"151283","Joey Loperfido","[""of"",""u""]","HOU","-29.13","50","329","306","10","6","0.291","62","16","0","0","0","0","0","0"
"111290","Clarke Schmidt","[""sp"",""p""]","NYY","-29.15","50","0","0","0","0","0","0","0","16.7","1","17","3.81","1.21","0"
"151500","Tyler Uberstine","[""p""]","BOS","-29.17","50","0","0","0","0","0","0","0","16","1","15","4.19","1.24","2"
"102064","Victor Caratini","[""c"",""u""]","MIN","-29.19","50","260","237","7","0","0.315","48","11","0","0","0","0","0","0"
"163965","Thomas Harrington","[""p""]","PIT","-29.19","50","0","0","0","0","0","0","0","25.7","1","20","4.45","1.26","0"
"148419","Henry Baez","[""p""]","SAC","-29.22","50","0","0","0","0","0","0","0","18.3","1","14","4.11","1.31","3"
"149888","Dylan Smith","[""p""]","DET","-29.23","50","0","0","0","0","0","0","0","21.3","1","19","4.43","1.35","3"
"109456","Osvaldo Bido","[""sp"",""rp"",""p""]","NYY","-29.25","50","0","0","0","0","0","0","0","22","1","20","4.87","1.34","3"
"148031","Luis Perales","[""p""]","WAS","-29.26","50","0","0","0","0","0","0","0","18.7","1","20","4.42","1.38","3"
"144703","Julian Aguiar","[""sp"",""p""]","CIN","-29.29","50","0","0","0","0","0","0","0","25","1","19","5.01","1.34","2"
"109175","Daison Acosta","[""p""]","SD","-29.32","50","0","0","0","0","0","0","0","18","1","20","4.36","1.33","3"
"143237","Zach McCambley","[""p""]","PHI","-29.42","50","0","0","0","0","0","0","0","22.7","1","25","4.17","1.32","0"
"104043","Enmanuel De Jesus","[""p""]","DET","-29.47","50","0","0","0","0","0","0","0","23.7","1","21","4.47","1.31","1"
"144340","Quinn Mathews","[""p""]","STL","-29.47","50","0","0","0","0","0","0","0","27","1","31","4.46","1.43","0"
"151011","Welinton Herrera","[""p""]","COL","-29.48","50","0","0","0","0","0","0","0","12.7","1","14","3.67","1.26","2"
"111459","Garrett Acton","[""p""]","MIA","-29.57","50","0","0","0","0","0","0","0","12.3","1","12","3.67","1.18","2"
"151440","Tanner McDougal","[""p""]","CHW","-29.59","50","0","0","0","0","0","0","0","25.7","1","24","4.65","1.43","1"
"147491","Drew Thorpe","[""sp"",""p""]","CHW","-29.65","50","0","0","0","0","0","0","0","27","1","24","4.76","1.35","0"
"154751","Chase Hampton","[""p""]","NYY","-29.66","50","0","0","0","0","0","0","0","16.3","1","14","4.51","1.26","2"
"148307","Max Muncy","[""2b"",""3b"",""mi"",""ci"",""u""]","SAC","-29.7","50","327","306","9","5","0.281","61","17","0","0","0","0","0","0"
"106851","Reiver Sanmartin","[""p""]","SF","-29.74","50","0","0","0","0","0","0","0","24","1","18","4.62","1.4","3"
"143047","McCade Brown","[""sp"",""p""]","COL","-29.78","50","0","0","0","0","0","0","0","22.3","1","24","4.52","1.35","0"
"148204","Victor Mederos","[""p""]","LAA","-29.91","50","0","0","0","0","0","0","0","24.3","1","18","5.13","1.41","3"
"121725","Domingo Gonzalez","[""p""]","SEA","-29.94","50","0","0","0","0","0","0","0","16.3","1","15","4.63","1.36","2"
"70966","Nick Burdi","[""p""]","NYM","-29.95","50","0","0","0","0","0","0","0","11.7","1","12","3.9","1.26","2"
"145080","Mitch Spence","[""sp"",""rp"",""p""]","KC","-29.96","50","0","0","0","0","0","0","0","24","1","20","4.77","1.36","1"
"151424","Chayce McDermott","[""p""]","BAL","-29.97","50","0","0","0","0","0","0","0","22","1","24","4.99","1.47","3"
"144454","Pedro Pagés","[""c"",""u""]","STL","-29.98","50","324","299","8","1","0.275","51","13","0","0","0","0","0","0"
"110622","Nick Raquet","[""p""]","STL","-29.99","50","0","0","0","0","0","0","0","12.7","1","11","4.24","1.31","2"
"148363","Sam Aldegheri","[""p""]","LAA","-30.05","50","0","0","0","0","0","0","0","42.7","1","37","5.42","1.47","0"
"101060","Antonio Senzatela","[""sp"",""rp"",""p""]","COL","-30.12","50","0","0","0","0","0","0","0","50.7","2","33","5.88","1.54","5"
"127926","Angel Martínez","[""2b"",""mi"",""of"",""u""]","CLE","-30.12","50","319","298","8","6","0.286","56","17","0","0","0","0","0","0"
"151587","Mason Black","[""p""]","KC","-30.13","50","0","0","0","0","0","0","0","24","1","22","4.94","1.38","1"
"152653","David Davalillo","[""p""]","TEX","-30.17","50","0","0","0","0","0","0","0","14.3","1","13","3.69","1.23","0"
"102293","Andy Ibáñez","[""3b"",""ci"",""u""]","SAC","-30.17","50","286","267","8","5","0.305","56","15","0","0","0","0","0","0"
"151575","Tyler Samaniego","[""p""]","BOS","-30.24","50","0","0","0","0","0","0","0","16","1","14","4.64","1.41","2"
"163960","Brycen Mautz","[""p""]","STL","-30.27","50","0","0","0","0","0","0","0","12.7","1","12","4.45","1.32","2"
"151625","Chase Petty","[""p""]","CIN","-30.3","50","0","0","0","0","0","0","0","38.7","2","31","5.57","1.53","1"
"148420","Alex Carrillo","[""p""]","NYM","-30.3","50","0","0","0","0","0","0","0","11.7","1","14","4.38","1.34","2"
"157293","Cole Young","[""2b"",""mi"",""u""]","SEA","-30.37","50","321","285","6","4","0.307","61","15","0","0","0","0","0","0"
"144267","Jack Kochanowicz","[""sp"",""p""]","LAA","-30.38","50","0","0","0","0","0","0","0","54.3","2","40","5.82","1.56","3"
"170244","Bryce Eldridge","[""u""]","SF","-30.39","50","342","312","12","1","0.276","63","18","0","0","0","0","0","0"
"148658","Thomas Saggese","[""ss"",""2b"",""mi"",""u""]","STL","-30.41","50","336","310","9","5","0.289","58","16","0","0","0","0","0","0"
"143892","Michael Massey","[""2b"",""mi"",""u""]","KC","-30.46","50","308","290","9","2","0.301","59","16","0","0","0","0","0","0"
"100206","Trevor Williams","[""sp"",""p""]","WAS","-30.51","50","0","0","0","0","0","0","0","15","1","11","4.3","1.27","0"
"124245","Kyle Hurt","[""p""]","LAD","-30.52","50","0","0","0","0","0","0","0","11.7","1","12","4.41","1.35","2"
"150439","Alexander Alberto","[""p""]","CHW","-30.53","50","0","0","0","0","0","0","0","12.3","1","12","4.31","1.36","2"
"144206","Gabriel Hughes","[""p""]","COL","-30.54","50","0","0","0","0","0","0","0","26.7","1","20","5.18","1.42","1"
"143767","Ty Adcock","[""p""]","SD","-30.55","50","0","0","0","0","0","0","0","12","1","10","4.46","1.33","2"
"121247","Joey Gerber","[""p""]","NYM","-30.57","50","0","0","0","0","0","0","0","11.7","1","11","4.45","1.29","1"
"151710","Gage Jump","[""p""]","SAC","-30.57","50","0","0","0","0","0","0","0","15","1","14","4.1","1.29","0"
"115711","Blas Castaño","[""p""]","SEA","-30.6","50","0","0","0","0","0","0","0","23.7","1","16","4.96","1.38","1"
"140834","Cole Wilcox","[""p""]","SEA","-30.62","50","0","0","0","0","0","0","0","16.3","1","14","5.03","1.44","2"
"151468","Riley Martin","[""p""]","CHC","-30.68","50","0","0","0","0","0","0","0","11","1","13","4.28","1.38","2"
"120337","Nick Fortes","[""c"",""u""]","TB","-30.69","50","287","264","7","1","0.288","51","11","0","0","0","0","0","0"
"151488","AJ Smith-Shawver","[""sp"",""p""]","ATL","-30.7","50","0","0","0","0","0","0","0","10.7","1","11","4.36","1.33","2"
"111161","Connor Wong","[""c"",""u""]","BOS","-30.73","50","230","213","6","4","0.296","42","11","0","0","0","0","0","0"
"119528","Lazaro Estrada","[""p""]","TOR","-30.74","50","0","0","0","0","0","0","0","11","1","10","4.5","1.27","1"
"146392","Landon Knack","[""sp"",""p""]","LAD","-30.75","50","0","0","0","0","0","0","0","11.7","1","10","4.82","1.34","2"
"146116","Ryan Harbin","[""p""]","PIT","-30.75","50","0","0","0","0","0","0","0","24.3","1","28","5.22","1.61","3"
"149963","Emiliano Teodo","[""p""]","TEX","-30.75","50","0","0","0","0","0","0","0","28.7","1","32","5.29","1.59","3"
"110480","Robinson Ortiz","[""p""]","SEA","-30.79","50","0","0","0","0","0","0","0","16.3","1","16","5.12","1.48","2"
"162677","Braden Nett","[""p""]","SAC","-30.79","50","0","0","0","0","0","0","0","27","1","23","4.87","1.47","1"
"113017","Angel Bastardo","[""p""]","TOR","-30.8","50","0","0","0","0","0","0","0","11","1","10","4.64","1.43","2"
"150233","Winston Santos","[""p""]","TEX","-30.81","50","0","0","0","0","0","0","0","14.3","1","14","4.71","1.36","0"
"142217","Jose Franco","[""p""]","CIN","-30.84","50","0","0","0","0","0","0","0","12.7","1","12","5.13","1.42","2"
"160802","Jonathan Pintaro","[""p""]","NYM","-30.85","50","0","0","0","0","0","0","0","11.7","1","12","4.47","1.36","1"
"126791","Luke Little","[""p""]","CHC","-30.86","50","0","0","0","0","0","0","0","11","1","13","4.68","1.43","2"
"150735","Miguel Ullola","[""p""]","HOU","-30.91","50","0","0","0","0","0","0","0","11.7","1","12","4.43","1.37","2"
"148647","Marco Raya","[""p""]","MIN","-30.95","50","0","0","0","0","0","0","0","18.7","1","18","5.07","1.48","2"
"149388","Ronan Kopp","[""p""]","LAD","-30.97","50","0","0","0","0","0","0","0","11.7","1","15","4.51","1.48","2"
"115987","Eric Cerantola","[""p""]","KC","-30.97","50","0","0","0","0","0","0","0","11","1","12","4.6","1.38","2"
"144723","Jake Bennett","[""p""]","BOS","-30.99","50","0","0","0","0","0","0","0","14.7","1","12","4.06","1.31","0"
"142350","Kohl Drake","[""p""]","AZ","-30.99","50","0","0","0","0","0","0","0","13.3","1","13","4.46","1.36","0"
"122759","Pete Hansen","[""p""]","STL","-31","50","0","0","0","0","0","0","0","12.7","1","10","4.62","1.34","1"
"151664","Ricky Tiedemann","[""p""]","TOR","-31","50","0","0","0","0","0","0","0","11","1","13","4.37","1.39","1"
"168464","Brody Hopkins","[""p""]","TB","-31.02","50","0","0","0","0","0","0","0","14.3","1","14","4.38","1.37","0"
"167013","Ixan Henderson","[""p""]","STL","-31.07","50","0","0","0","0","0","0","0","12.7","1","10","4.6","1.38","2"
"106346","Nathan Lukes","[""of"",""u""]","TOR","-31.1","50","320","293","7","3","0.316","60","15","0","0","0","0","0","0"
"127354","Adam Macko","[""p""]","TOR","-31.13","50","0","0","0","0","0","0","0","11","1","10","4.84","1.39","1"
"143969","Mason Barnett","[""sp"",""p""]","SAC","-31.2","50","0","0","0","0","0","0","0","14.3","1","14","4.93","1.4","0"
"151141","Leandro Lopez","[""p""]","TEX","-31.22","50","0","0","0","0","0","0","0","11.3","1","11","4.38","1.4","1"
"148368","Jean Cabrera","[""p""]","PHI","-31.24","50","0","0","0","0","0","0","0","27.7","1","23","5.3","1.47","0"
"144487","Austin Pope","[""p""]","ATL","-31.32","50","0","0","0","0","0","0","0","10.7","1","10","4.61","1.38","1"
"163985","Tyler Schweitzer","[""p""]","CHW","-31.32","50","0","0","0","0","0","0","0","12.3","1","10","4.89","1.43","2"
"66057","Elias Díaz","[""c"",""u""]","","-31.36","50","271","251","7","0","0.286","47","12","0","0","0","0","0","0"
"153121","Noah Schultz","[""p""]","CHW","-31.38","50","0","0","0","0","0","0","0","12.7","1","13","4.59","1.42","0"
"163842","Grant Kipp","[""p""]","CHC","-31.41","50","0","0","0","0","0","0","0","11","1","11","4.71","1.41","1"
"147792","Dax Fulton","[""p""]","MIA","-31.42","50","0","0","0","0","0","0","0","12.3","1","12","4.9","1.5","1"
"150979","Miguel Mendez","[""p""]","SD","-31.43","50","0","0","0","0","0","0","0","12","1","12","4.76","1.42","1"
"147963","Moisés Chace","[""p""]","PHI","-31.49","50","0","0","0","0","0","0","0","11.3","1","12","4.69","1.43","1"
"149411","Elmer Rodríguez","[""p""]","NYY","-31.52","50","0","0","0","0","0","0","0","11","1","10","4.8","1.46","1"
"101614","Michael Conforto","[""of"",""u""]","","-31.56","50","339","300","10","0","0.305","63","15","0","0","0","0","0","0"
"148211","Rolddy Muñoz","[""p""]","ATL","-31.57","50","0","0","0","0","0","0","0","16.3","1","16","5.21","1.54","2"
"144357","Alex McFarlane","[""p""]","PHI","-31.6","50","0","0","0","0","0","0","0","17","1","15","5.49","1.54","2"
"156704","Alex Hoppe","[""p""]","SEA","-31.6","50","0","0","0","0","0","0","0","10.7","1","11","4.65","1.41","1"
"114895","Ky Bush","[""p""]","CHW","-31.6","50","0","0","0","0","0","0","0","12.3","1","11","5.26","1.52","2"
"143917","Ken Waldichuk","[""p""]","WAS","-31.67","50","0","0","0","0","0","0","0","14","1","15","5.35","1.48","0"
"107172","Triston McKenzie","[""p""]","SD","-31.69","50","0","0","0","0","0","0","0","14.7","1","16","5.33","1.53","0"
"150216","Yoniel Curet","[""p""]","PHI","-31.79","50","0","0","0","0","0","0","0","11.3","1","11","5.14","1.47","1"
"109542","Luis Campusano","[""u""]","SD","-31.9","50","288","259","9","1","0.333","58","13","0","0","0","0","0","0"
"129445","Bobby Miller","[""p""]","LAD","-31.92","50","0","0","0","0","0","0","0","11.7","1","11","5.22","1.49","1"
"141699","Riley Cornelio","[""p""]","WAS","-31.92","50","0","0","0","0","0","0","0","13.7","1","11","5.2","1.45","0"
"55784","Travis d'Arnaud","[""c"",""u""]","LAA","-32.08","50","263","240","8","1","0.28","43","11","0","0","0","0","0","0"
"157414","Jhancarlos Lara","[""p""]","ATL","-32.16","50","0","0","0","0","0","0","0","10.7","1","13","5.12","1.57","1"
"141747","Nasim Nuñez","[""u""]","WAS","-32.47","50","255","231","3","27","0.292","39","10","0","0","0","0","0","0"
"151041","Walbert Urena","[""p""]","LAA","-32.51","50","0","0","0","0","0","0","0","24.3","1","19","5.71","1.61","3"
"150972","Yilber Díaz","[""p""]","AZ","-32.81","50","0","0","0","0","0","0","0","26","1","28","5.88","1.67","1"
"144003","Bradley Blalock","[""sp"",""p""]","MIA","-32.93","50","0","0","0","0","0","0","0","14.7","1","10","5.85","1.56","0"
"127578","Jake Mangum","[""of"",""u""]","PIT","-32.99","50","264","250","4","9","0.315","48","15","0","0","0","0","0","0"
"118072","Adrian Del Castillo","[""u""]","AZ","-33.36","50","302","275","9","1","0.282","57","17","0","0","0","0","0","0"
"59307","Paul Goldschmidt","[""1b"",""ci"",""u""]","NYY","-33.55","50","249","226","8","3","0.321","51","12","0","0","0","0","0","0"
"123409","Heriberto Hernández","[""of"",""u""]","MIA","-33.61","50","301","268","9","3","0.3","55","14","0","0","0","0","0","0"
"138565","José Tena","[""3b"",""ci"",""u""]","WAS","-33.7","50","261","241","5","8","0.298","46","14","0","0","0","0","0","0"
"110800","Davis Schneider","[""2b"",""mi"",""of"",""u""]","TOR","-33.72","50","278","242","10","4","0.306","52","12","0","0","0","0","0","0"
"136264","Casey Schmitt","[""2b"",""3b"",""mi"",""ci"",""u""]","SF","-34.03","50","295","273","8","3","0.293","55","14","0","0","0","0","0","0"
"106503","Dylan Moore","[""2b"",""mi"",""of"",""u""]","","-34.23","50","237","209","7","14","0.296","42","11","0","0","0","0","0","0"
"60408","Randal Grichuk","[""of"",""u""]","","-34.59","50","271","252","10","0","0.305","54","14","0","0","0","0","0","0"
"70387","Javier Báez","[""ss"",""3b"",""mi"",""ci"",""of"",""u""]","DET","-34.59","50","343","324","8","5","0.264","60","15","0","0","0","0","0","0"
"151486","Harry Ford","[""u""]","WAS","-34.69","50","277","243","5","8","0.323","49","12","0","0","0","0","0","0"
"56034","Starling Marte","[""u""]","KC","-34.9","50","276","251","6","9","0.306","50","12","0","0","0","0","0","0"
"100630","Tyrone Taylor","[""of"",""u""]","NYM","-35.05","50","255","237","8","8","0.286","50","13","0","0","0","0","0","0"
"157008","Christian Moore","[""2b"",""mi"",""u""]","LAA","-35.07","50","319","290","10","5","0.279","53","13","0","0","0","0","0","0"
"165253","Sung-Mun Song","[""2b"",""3b"",""mi"",""ci"",""u""]","SD","-35.17","50","341","314","6","0","0.294","59","15","0","0","0","0","0","0"
"103280","Austin Wynns","[""c"",""u""]","SAC","-35.19","50","220","205","5","0","0.293","41","10","0","0","0","0","0","0"
"61044","Jose Iglesias","[""ss"",""2b"",""3b"",""mi"",""ci"",""u""]","","-35.32","50","305","283","5","3","0.308","52","14","0","0","0","0","0","0"
"102514","Jake Bauers","[""1b"",""ci"",""of"",""u""]","MIL","-35.34","50","234","205","9","7","0.31","45","10","0","0","0","0","0","0"
"102110","Luis Torrens","[""c"",""u""]","NYM","-35.5","50","223","205","4","1","0.286","40","10","0","0","0","0","0","0"
"107566","Alex Call","[""of"",""u""]","LAD","-35.58","50","249","218","7","6","0.326","49","11","0","0","0","0","0","0"
"70317","James McCann","[""c"",""u""]","AZ","-35.74","50","224","209","6","0","0.279","40","10","0","0","0","0","0","0"
"101621","Jose Trevino","[""c"",""u""]","CIN","-35.77","50","218","204","5","0","0.295","41","9","0","0","0","0","0","0"
"124483","Jeremiah Jackson","[""of"",""u""]","BAL","-35.95","50","279","262","9","6","0.265","52","14","0","0","0","0","0","0"
"101250","Tyler Heineman","[""c"",""u""]","TOR","-36.05","50","189","169","3","4","0.316","34","8","0","0","0","0","0","0"
"102704","Tyler O'Neill","[""of"",""u""]","BAL","-37.38","50","279","248","10","1","0.298","54","11","0","0","0","0","0","0"
"153929","Nathan Church","[""of"",""u""]","STL","-37.5","50","338","313","5","6","0.273","53","15","0","0","0","0","0","0"
"108059","Andrew Knizner","[""c"",""u""]","SEA","-37.91","50","193","174","5","0","0.307","36","7","0","0","0","0","0","0"
"111669","Kevin Alcántara","[""u""]","CHC","-38.17","50","253","231","7","4","0.294","48","12","0","0","0","0","0","0"
"147988","Jhostynxon Garcia","[""u""]","PIT","-38.23","50","291","269","8","3","0.271","52","14","0","0","0","0","0","0"
"121858","Romy Gonzalez","[""2b"",""1b"",""mi"",""ci"",""u""]","BOS","-38.3","50","240","226","6","6","0.289","45","12","0","0","0","0","0","0"
"104515","Yohel Pozo","[""c"",""u""]","STL","-38.34","50","198","188","5","0","0.276","35","9","0","0","0","0","0","0"
"138572","Bryce Teodosio","[""of"",""u""]","LAA","-38.35","50","276","256","6","12","0.267","44","12","0","0","0","0","0","0"
"57850","Wilmer Flores","[""1b"",""ci"",""u""]","","-38.51","50","271","246","7","0","0.305","50","11","0","0","0","0","0","0"
"163734","Zach Cole","[""u""]","HOU","-38.61","50","232","213","8","6","0.288","43","12","0","0","0","0","0","0"
"51991","Justin Turner","[""1b"",""ci"",""u""]","","-38.8","50","237","211","6","1","0.33","45","10","0","0","0","0","0","0"
"102202","Edmundo Sosa","[""2b"",""3b"",""mi"",""ci"",""u""]","PHI","-38.89","50","262","245","7","2","0.29","50","12","0","0","0","0","0","0"
"112765","Brooks Baldwin","[""of"",""u""]","CHW","-39.25","50","256","238","7","5","0.289","46","12","0","0","0","0","0","0"
"108507","Jake Rogers","[""c"",""u""]","DET","-39.39","50","185","169","6","0","0.272","32","8","0","0","0","0","0","0"
"105846","Paul DeJong","[""3b"",""ci"",""u""]","","-39.51","50","271","251","9","3","0.265","49","11","0","0","0","0","0","0"
"109781","J.C. Escarra","[""c"",""u""]","NYY","-39.7","50","162","147","3","0","0.305","30","8","0","0","0","0","0","0"
"110424","Dane Myers","[""of"",""u""]","CIN","-39.71","50","232","215","6","9","0.293","43","10","0","0","0","0","0","0"
"170327","Kevin McGonigle","[""u""]","DET","-39.89","50","202","184","5","7","0.317","38","11","0","0","0","0","0","0"
"100317","Rob Refsnyder","[""of"",""u""]","SEA","-39.92","50","249","219","7","2","0.314","48","10","0","0","0","0","0","0"
"110535","Oswald Peraza","[""3b"",""ci"",""u""]","LAA","-39.96","50","248","227","7","10","0.276","40","9","0","0","0","0","0","0"
"156461","Brice Matthews","[""u""]","HOU","-40.06","50","193","175","7","10","0.302","37","9","0","0","0","0","0","0"
"142251","Travis Bazzana","[""u""]","CLE","-40.07","50","238","212","5","4","0.311","42","12","0","0","0","0","0","0"
"146945","Graham Pauley","[""3b"",""ci"",""u""]","MIA","-40.22","50","219","201","6","3","0.295","41","11","0","0","0","0","0","0"
"152819","Braden Montgomery","[""u""]","CHW","-40.55","50","238","219","5","4","0.292","41","13","0","0","0","0","0","0"
"106969","Myles Straw","[""of"",""u""]","TOR","-40.63","50","255","235","4","8","0.295","46","10","0","0","0","0","0","0"
"120642","David Fry","[""u""]","CLE","-40.66","50","245","222","7","2","0.289","46","12","0","0","0","0","0","0"
"131575","James Outman","[""of"",""u""]","MIN","-40.97","50","223","199","9","5","0.287","41","10","0","0","0","0","0","0"
"107480","Will Benson","[""of"",""u""]","CIN","-41.08","50","194","177","7","5","0.312","38","10","0","0","0","0","0","0"
"69455","Ramón Urías","[""2b"",""3b"",""mi"",""ci"",""u""]","STL","-41.1","50","260","237","6","1","0.297","46","11","0","0","0","0","0","0"
